id,id_client,id_product,qtd,total,sale_date,mean_quote,product_name,category,start_date,usd_price
4794,20,72,4,378726.05,2023-12-29,4.84,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
9209,3,74,10,865586.0,2023-12-29,4.84,Motor de Popa Honda Torque 228HP,propulsão,2023-04-05,17160.36
1109,36,79,1,66147.0,2023-12-29,4.84,Motor Diesel Tohatsu Zenith 60HP,propulsão,2021-10-21,11724.63
7369,14,91,4,512566.8,2023-12-29,4.84,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2023-09-14,27671.77
4949,3,94,2,77426.9,2023-12-29,4.84,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
5368,37,115,8,6645.0,2023-12-29,4.84,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-12-12,167.9
9098,4,115,15,11836.05,2023-12-29,4.84,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-12-12,167.9
7393,49,145,2,8700.0,2023-12-29,4.84,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
1403,31,3,10,90242.0,2023-12-30,4.84,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77
9720,15,4,1,3212.9,2023-12-30,4.84,Rádio AIS Hydro Tidal Zen,eletrônicos,2023-11-28,692.14
6280,24,10,10,320330.0,2023-12-30,4.84,Piloto Automático Simrad Titan Flux Magnum,eletrônicos,2023-11-24,6547.91
153,48,30,11,336990.65,2023-12-30,4.84,Transponder AIS Boost,eletrônicos,2023-09-04,6558.44
8721,8,41,6,60420.0,2023-12-30,4.84,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
1817,12,51,15,962385.0,2023-12-30,4.84,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38
2887,20,61,9,239559.6,2023-12-30,4.84,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
3794,14,64,5,529651.6,2023-12-30,4.84,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-09-06,21352.22
8789,15,75,14,435819.15,2023-12-30,4.84,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2022-02-07,6193.58
3977,36,78,14,1619428.9,2023-12-30,4.84,Motor Elétrico Honda Mako Axis 131HP,propulsão,2023-07-18,25349.04
5631,36,91,3,384425.1,2023-12-30,4.84,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2023-09-14,27671.77
4880,47,105,4,1176.1,2023-12-30,4.84,Cabo de Nylon Danforth Prime,ancoragem,2023-04-17,62.64
7035,27,106,12,52618.0,2023-12-30,4.84,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37
170,16,116,1,2576.0,2023-12-30,4.84,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
4721,15,123,7,18467.05,2023-12-30,4.84,Cabo de Nylon Danforth Orca Aero,ancoragem,2022-09-02,535.37
5271,44,137,13,41810.45,2023-12-30,4.84,Âncora Danforth Impulse,ancoragem,2020-06-26,619.79
9179,1,148,12,57427.0,2023-12-30,4.84,Âncora Delta Force Barracuda Mako,ancoragem,2023-11-17,979.78
2835,47,35,13,143072.0,2023-12-31,4.84,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
4547,2,46,11,54821.0,2023-12-31,4.84,Sonda AIS Magnum Boost,eletrônicos,2023-08-15,1000.64
864,5,72,10,996646.0,2023-12-31,4.84,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
7410,43,81,2,232082.15,2023-12-31,4.84,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,propulsão,2022-08-02,23345.09
3184,29,88,15,725047.0,2023-12-31,4.84,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2023-06-28,9954.59
1825,43,96,10,670897.6,2023-12-31,4.84,Motor de Popa Tohatsu Boost Swift 126HP,propulsão,2023-06-23,14776.4
1771,26,117,6,23387.1,2023-12-31,4.84,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
9130,35,119,14,43301.95,2023-12-31,4.84,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88
9695,48,133,9,17034.0,2023-12-31,4.84,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
8062,43,150,13,20324.3,2023-12-31,4.84,Cabo de Nylon Danforth Magnum Vox,ancoragem,2023-06-01,326.88
1196,2,13,13,95676.4,2024-01-01,4.84,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
8736,23,13,2,15494.0,2024-01-01,4.84,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
5340,22,20,4,123334.0,2024-01-01,4.84,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
5900,26,31,8,66265.0,2024-01-01,4.84,Transponder Furuno Pulse Axis,eletrônicos,2023-09-22,1686.13
9922,15,31,8,66265.0,2024-01-01,4.84,Transponder Furuno Pulse Axis,eletrônicos,2023-09-22,1686.13
9537,15,62,1,97110.9,2024-01-01,4.84,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
4267,40,82,4,206536.0,2024-01-01,4.84,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
3565,35,106,4,17539.0,2024-01-01,4.84,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37
6451,3,120,7,21871.0,2024-01-01,4.84,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
439,13,1,2,66245.0,2024-01-02,4.94,Transponder AIS Maré Magnum,eletrônicos,2023-10-17,6574.8
1548,27,1,2,66245.0,2024-01-02,4.94,Transponder AIS Maré Magnum,eletrônicos,2023-10-17,6574.8
6184,13,11,4,137681.6,2024-01-02,4.94,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
7036,30,11,8,275362.25,2024-01-02,4.94,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
3813,37,14,11,393922.0,2024-01-02,4.94,Rádio Furuno Zen Swift,eletrônicos,2023-03-24,6767.66
6331,21,28,2,27091.15,2024-01-02,4.94,Piloto Automático AIS Core,eletrônicos,2023-11-21,2921.84
336,22,29,14,485587.75,2024-01-02,4.94,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63
7144,27,38,6,150828.65,2024-01-02,4.94,Rádio AIS Force,eletrônicos,2023-08-30,5439.42
5158,28,62,3,306666.0,2024-01-02,4.94,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
9072,41,112,14,30533.0,2024-01-02,4.94,Corrente Danforth Tidal,ancoragem,2023-09-29,435.58
5165,45,128,15,69761.0,2024-01-02,4.94,Boia de Arqueamento Bruce Marlin Hydra,ancoragem,2022-07-22,853.09
4958,19,130,9,35432.15,2024-01-02,4.94,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2023-06-15,859.48
7310,19,137,9,28945.55,2024-01-02,4.94,Âncora Danforth Impulse,ancoragem,2020-06-26,619.79
2914,26,148,3,13639.15,2024-01-02,4.94,Âncora Delta Force Barracuda Mako,ancoragem,2023-11-17,979.78
498,34,20,13,380793.25,2024-01-03,4.96,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
8859,13,23,15,159295.05,2024-01-03,4.96,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74
2262,11,28,5,71293.0,2024-01-03,4.96,Piloto Automático AIS Core,eletrônicos,2023-11-21,2921.84
2938,38,60,14,1522515.0,2024-01-03,4.96,Motor de Popa Honda Velocity Drift 258HP,propulsão,2023-12-22,22370.78
6518,46,75,2,65537.0,2024-01-03,4.96,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2022-02-07,6193.58
8751,29,115,10,7890.7,2024-01-03,4.96,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-12-12,167.9
3121,26,132,3,4689.0,2024-01-03,4.96,Corrente Bruce Nautic Evo,ancoragem,2020-08-20,276.61
3845,35,143,9,37931.6,2024-01-03,4.96,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83
7995,2,146,5,2356.0,2024-01-03,4.96,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02
2217,37,22,4,149920.45,2024-01-04,5.05,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
7134,14,43,3,105291.0,2024-01-04,5.05,Sonda AIS Barracuda,eletrônicos,2021-12-28,6219.32
8510,25,52,15,205562.0,2024-01-04,5.05,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69
688,43,55,8,835903.1,2024-01-04,5.05,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2022-04-14,23326.09
9174,22,58,3,310150.3,2024-01-04,5.05,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2022-07-13,20157.55
4115,28,62,12,1165330.8,2024-01-04,5.05,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
530,32,92,8,675291.35,2024-01-04,5.05,Motor Elétrico Yamaha Nautic Kraken 133HP,propulsão,2022-12-12,16745.97
4303,7,147,3,8635.5,2024-01-04,5.05,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
5502,3,13,14,103036.05,2024-01-05,5.17,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
7064,36,35,11,115007.95,2024-01-05,5.17,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
9008,43,35,5,55028.0,2024-01-05,5.17,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
8913,43,54,10,1215348.0,2024-01-05,5.17,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
8315,9,55,11,1149366.05,2024-01-05,5.17,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2022-04-14,23326.09
8443,26,55,8,835903.1,2024-01-05,5.17,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2022-04-14,23326.09
8729,5,76,7,985518.6,2024-01-05,5.17,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
4429,3,82,1,49052.3,2024-01-05,5.17,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
9045,12,96,8,564967.0,2024-01-05,5.17,Motor de Popa Tohatsu Boost Swift 126HP,propulsão,2023-06-23,14776.4
7689,10,116,8,20604.0,2024-01-05,5.17,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
1179,17,129,13,40337.95,2024-01-05,5.17,Corrente Delta Boost,ancoragem,2022-07-14,598.62
9382,16,132,11,16333.35,2024-01-05,5.17,Corrente Bruce Nautic Evo,ancoragem,2020-08-20,276.61
1339,15,142,8,6611.0,2024-01-05,5.17,Âncora Danforth Vector Evo,ancoragem,2023-08-30,169.88
9737,35,147,1,3030.0,2024-01-05,5.17,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
3009,39,1,5,157332.35,2024-01-06,5.24,Transponder AIS Maré Magnum,eletrônicos,2023-10-17,6574.8
2408,41,7,1,19519.0,2024-01-06,5.24,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
9889,17,16,11,313562.7,2024-01-06,5.24,Sonda Garmin Axis,eletrônicos,2023-12-27,6212.42
7445,32,25,2,23040.35,2024-01-06,5.24,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2023-11-29,2478.48
8610,31,31,11,91114.0,2024-01-06,5.24,Transponder Furuno Pulse Axis,eletrônicos,2023-09-22,1686.13
6649,37,33,1,6716.0,2024-01-06,5.24,Transponder Garmin Drift Vortex Marlin,eletrônicos,2020-09-10,1268.8
7581,4,35,2,22011.0,2024-01-06,5.24,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
3362,37,48,11,162100.0,2024-01-06,5.24,GPS Furuno Magnum Drift,eletrônicos,2023-08-03,3020.3
1008,11,55,14,1462829.95,2024-01-06,5.24,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2022-04-14,23326.09
600,36,73,13,1768025.05,2024-01-06,5.24,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2023-01-20,27541.35
1579,21,79,9,595322.0,2024-01-06,5.24,Motor Diesel Tohatsu Zenith 60HP,propulsão,2021-10-21,11724.63
99,49,81,9,1099336.0,2024-01-06,5.24,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,propulsão,2022-08-02,23345.09
3042,30,104,4,14109.4,2024-01-06,5.24,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
9159,32,113,1,4395.0,2024-01-06,5.24,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
7614,25,114,13,10391.0,2024-01-06,5.24,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
2863,43,18,5,132862.0,2024-01-07,5.59,Rádio Simrad Axis,eletrônicos,2023-07-19,5536.62
1038,46,20,5,146458.65,2024-01-07,5.59,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
2309,26,23,13,138055.9,2024-01-07,5.59,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74
7287,10,26,7,120982.0,2024-01-07,5.59,Piloto Automático Furuno Core Boost Flux,eletrônicos,2022-03-14,3412.88
8944,7,29,8,292083.0,2024-01-07,5.59,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63
1006,42,31,3,24849.0,2024-01-07,5.59,Transponder Furuno Pulse Axis,eletrônicos,2023-09-22,1686.13
7279,13,33,15,100737.0,2024-01-07,5.59,Transponder Garmin Drift Vortex Marlin,eletrônicos,2020-09-10,1268.8
7965,27,39,13,365965.65,2024-01-07,5.59,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
7928,23,40,12,170208.0,2024-01-07,5.59,Sonda Furuno Maré Tidal,eletrônicos,2023-08-01,2970.73
1726,21,60,11,1136448.9,2024-01-07,5.59,Motor de Popa Honda Velocity Drift 258HP,propulsão,2023-12-22,22370.78
8309,46,72,10,996646.0,2024-01-07,5.59,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
1155,2,109,2,1245.0,2024-01-07,5.59,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2018-05-16,169.23
2787,28,44,2,21614.0,2024-01-08,5.67,GPS Simrad Zen Hydra Peak,eletrônicos,2022-01-17,1963.02
9033,41,49,12,151212.45,2024-01-08,5.67,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
3482,14,63,4,559831.0,2024-01-08,5.67,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
1721,16,64,3,334517.0,2024-01-08,5.67,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-09-06,21352.22
2782,35,65,2,51115.0,2024-01-08,5.67,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2023-08-11,5225.24
4329,17,78,1,121762.0,2024-01-08,5.67,Motor Elétrico Honda Mako Axis 131HP,propulsão,2023-07-18,25349.04
5533,30,120,3,9373.0,2024-01-08,5.67,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
3646,23,145,6,26099.0,2024-01-08,5.67,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
2886,21,147,6,18180.0,2024-01-08,5.67,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
1473,18,4,14,47346.0,2024-01-09,5.66,Rádio AIS Hydro Tidal Zen,eletrônicos,2023-11-28,692.14
3544,27,7,3,58556.0,2024-01-09,5.66,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
3860,14,9,10,377202.25,2024-01-09,5.66,Transponder AIS Titan Pulse,eletrônicos,2022-05-05,7933.96
2323,32,35,2,20910.45,2024-01-09,5.66,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
3913,30,69,8,344014.0,2024-01-09,5.66,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2023-05-15,9219.51
5993,9,73,5,715800.0,2024-01-09,5.66,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2023-01-20,27541.35
187,44,80,2,245525.6,2024-01-09,5.66,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
6576,22,135,6,9373.65,2024-01-09,5.66,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1
4143,2,141,11,52600.0,2024-01-09,5.66,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2023-12-08,972.86
239,28,28,10,142586.0,2024-01-10,5.45,Piloto Automático AIS Core,eletrônicos,2023-11-21,2921.84
8220,8,63,13,1728477.5,2024-01-10,5.45,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
3547,28,80,8,982101.45,2024-01-10,5.45,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
2737,22,82,10,516340.0,2024-01-10,5.45,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
9426,19,84,15,651358.0,2024-01-10,5.45,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-08-10,8951.16
8851,45,86,6,561139.0,2024-01-10,5.45,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
1133,49,100,13,1291812.85,2024-01-10,5.45,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
7775,1,100,7,732202.0,2024-01-10,5.45,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
6220,7,103,11,18696.95,2024-01-10,5.45,Âncora Delta Swift,ancoragem,2022-09-19,341.7
8654,34,109,10,6227.0,2024-01-10,5.45,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2018-05-16,169.23
5058,23,115,13,10798.0,2024-01-10,5.45,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-12-12,167.9
6243,28,117,15,61545.0,2024-01-10,5.45,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
5606,12,131,4,3854.0,2024-01-10,5.45,Boia de Arqueamento Danforth Core Vortex,ancoragem,2023-06-07,196.2
1459,5,133,4,7571.0,2024-01-10,5.45,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
9004,8,142,6,4958.0,2024-01-10,5.45,Âncora Danforth Vector Evo,ancoragem,2023-08-30,169.88
8502,20,145,8,34799.0,2024-01-10,5.45,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
6583,25,9,9,357350.0,2024-01-11,5.81,Transponder AIS Titan Pulse,eletrônicos,2022-05-05,7933.96
4390,16,77,6,254816.6,2024-01-11,5.81,Motor Diesel Tohatsu Vector 197HP,propulsão,2023-02-02,8959.75
2939,29,83,1,128063.8,2024-01-11,5.81,Motor Diesel Yanmar Dash Nitro 184HP,propulsão,2019-01-25,35839.7
5905,34,85,8,293198.5,2024-01-11,5.81,Motor de Popa Parsun Impulse 162HP,propulsão,2023-11-23,7885.27
4322,43,94,14,541986.4,2024-01-11,5.81,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
6090,48,107,3,4540.0,2024-01-11,5.81,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2023-11-16,311.59
7911,20,134,10,47176.0,2024-01-11,5.81,Âncora Delta Storm Vox,ancoragem,2023-09-06,948.15
6665,17,2,3,39894.3,2024-01-12,6.05,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74
1183,24,17,1,13337.05,2024-01-12,6.05,Rádio AIS Oceanic Pulse,eletrônicos,2023-06-02,2833.14
7590,17,41,4,40280.0,2024-01-12,6.05,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
7971,4,80,7,904567.0,2024-01-12,6.05,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
2884,18,82,13,671243.0,2024-01-12,6.05,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
4618,27,92,10,888541.0,2024-01-12,6.05,Motor Elétrico Yamaha Nautic Kraken 133HP,propulsão,2022-12-12,16745.97
2214,5,96,1,67089.95,2024-01-12,6.05,Motor de Popa Tohatsu Boost Swift 126HP,propulsão,2023-06-23,14776.4
685,9,98,3,238083.0,2024-01-12,6.05,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2023-09-29,15850.04
2601,32,110,1,2371.2,2024-01-12,6.05,Corrente Bruce Current,ancoragem,2021-08-26,476.03
6931,47,118,6,24596.45,2024-01-12,6.05,Boia de Arqueamento Delta Force Vox,ancoragem,2023-12-27,893.4
6085,30,136,15,28121.9,2024-01-12,6.05,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
5324,22,149,9,9949.35,2024-01-12,6.05,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
7373,6,149,14,16291.0,2024-01-12,6.05,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
8802,30,14,10,358111.0,2024-01-13,4.85,Rádio Furuno Zen Swift,eletrônicos,2023-03-24,6767.66
8425,25,64,10,1115056.0,2024-01-13,4.85,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-09-06,21352.22
6413,21,70,1,32637.25,2024-01-13,4.85,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06
2276,28,87,12,802319.0,2024-01-13,4.85,Motor Elétrico Volvo Boost 225HP,propulsão,2023-09-04,13597.7
2890,27,106,4,17539.0,2024-01-13,4.85,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37
7515,40,126,2,5354.0,2024-01-13,4.85,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
8563,4,126,15,40156.0,2024-01-13,4.85,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
5705,10,144,3,6309.9,2024-01-13,4.85,Boia de Arqueamento Bruce Barracuda,ancoragem,2022-08-04,422.52
2654,42,3,13,111448.3,2024-01-14,4.85,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77
612,32,11,10,344203.05,2024-01-14,4.85,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
1951,32,29,2,69369.95,2024-01-14,4.85,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63
654,5,42,5,28465.8,2024-01-14,4.85,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57
6547,47,69,9,387015.75,2024-01-14,4.85,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2023-05-15,9219.51
6199,24,76,3,422365.25,2024-01-14,4.85,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06
3221,47,90,12,901709.6,2024-01-14,4.85,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,propulsão,2023-12-08,16092.39
7868,29,104,3,11139.0,2024-01-14,4.85,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
8427,42,120,6,17809.65,2024-01-14,4.85,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2023-09-04,635.45
9678,23,137,15,48242.9,2024-01-14,4.85,Âncora Danforth Impulse,ancoragem,2020-06-26,619.79
4911,8,8,11,54826.0,2024-01-15,4.88,GPS AIS Zen,eletrônicos,2023-05-10,1006.07
7174,11,15,8,212038.1,2024-01-15,4.88,Radar Garmin Tidal Thrust,eletrônicos,2023-01-09,5267.98
7395,4,19,9,140496.45,2024-01-15,4.88,Sonda Lowrance Tidal Storm Vox,eletrônicos,2023-08-28,3358.13
643,30,37,15,91016.0,2024-01-15,4.88,GPS Lowrance Evo Storm Drift,eletrônicos,2023-10-30,1211.89
5876,7,40,2,28368.0,2024-01-15,4.88,Sonda Furuno Maré Tidal,eletrônicos,2023-08-01,2970.73
7739,15,42,2,11986.0,2024-01-15,4.88,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57
9541,34,43,7,233394.1,2024-01-15,4.88,Sonda AIS Barracuda,eletrônicos,2021-12-28,6219.32
9258,14,97,4,514273.0,2024-01-15,4.88,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
6314,31,99,15,1528550.0,2024-01-15,4.88,Motor Elétrico Honda Flux Ultra 273HP,propulsão,2021-07-02,21330.89
7351,47,113,11,45927.75,2024-01-15,4.88,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5
144,27,116,4,10302.0,2024-01-15,4.88,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
516,32,119,4,12371.85,2024-01-15,4.88,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88
2894,3,127,1,1549.0,2024-01-15,4.88,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
4336,4,12,13,33668.0,2024-01-16,4.9,GPS AIS Drift Flux Vox,eletrônicos,2022-06-20,527.97
1276,39,25,8,97012.0,2024-01-16,4.9,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2023-11-29,2478.48
5892,15,25,9,103681.1,2024-01-16,4.9,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2023-11-29,2478.48
1894,19,30,7,214448.25,2024-01-16,4.9,Transponder AIS Boost,eletrônicos,2023-09-04,6558.44
4173,48,37,4,24271.0,2024-01-16,4.9,GPS Lowrance Evo Storm Drift,eletrônicos,2023-10-30,1211.89
7855,23,39,10,296328.0,2024-01-16,4.9,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
218,38,84,8,330021.45,2024-01-16,4.9,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-08-10,8951.16
4625,13,84,6,260543.0,2024-01-16,4.9,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-08-10,8951.16
7153,24,100,12,1255203.0,2024-01-16,4.9,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
8996,9,102,5,4160.0,2024-01-16,4.9,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
2015,23,107,3,4540.0,2024-01-16,4.9,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2023-11-16,311.59
5911,35,138,12,47687.15,2024-01-16,4.9,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2023-05-25,836.88
68,43,139,9,12824.0,2024-01-16,4.9,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
7038,8,14,11,374225.9,2024-01-17,4.93,Rádio Furuno Zen Swift,eletrônicos,2023-03-24,6767.66
2736,21,35,4,44022.0,2024-01-17,4.93,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
4090,15,52,11,143207.75,2024-01-17,4.93,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69
9234,40,72,6,597988.0,2024-01-17,4.93,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
2484,26,136,13,24373.2,2024-01-17,4.93,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
1883,19,2,1,13298.1,2024-01-18,4.94,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74
1283,8,6,4,47281.0,2024-01-18,4.94,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66
382,3,7,5,92714.3,2024-01-18,4.94,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
2487,48,11,2,72464.0,2024-01-18,4.94,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
1957,20,16,2,57011.4,2024-01-18,4.94,Sonda Garmin Axis,eletrônicos,2023-12-27,6212.42
7502,10,22,3,112441.05,2024-01-18,4.94,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
980,3,37,13,74936.0,2024-01-18,4.94,GPS Lowrance Evo Storm Drift,eletrônicos,2023-10-30,1211.89
