id,id_client,id_product,qtd,total,sale_date,mean_quote
4459,21,149,12,13963.0,2024-03-30,5.0
4460,33,101,4,1854.0,2024-11-04,5.79
4461,11,95,15,994764.95,2024-04-14,5.14
4462,29,133,6,11356.0,2023-09-16,4.87
4463,21,56,12,515865.0,2024-06-30,5.56
4464,38,130,9,35432.15,2023-08-26,4.88
4465,39,74,9,779027.0,2023-12-19,4.87
4466,20,56,3,128966.0,2024-03-12,4.98
4467,19,63,9,1259619.0,2023-12-12,4.95
4468,38,84,15,651358.0,2023-05-02,5.03
4469,46,4,2,6764.0,2023-06-17,4.83
4470,21,27,6,94115.55,2024-02-28,4.96
4471,18,149,14,16291.0,2023-10-13,5.06
4472,31,107,11,15814.65,2024-08-31,5.66
4473,14,47,7,40717.95,2023-07-25,4.75
4474,7,113,7,29226.75,2023-11-12,4.92
4475,18,113,6,25051.5,2024-01-28,4.91
4476,17,108,10,31783.2,2024-06-13,5.4
4477,22,114,11,8792.0,2023-02-06,5.18
4478,32,46,6,29903.0,2023-01-05,5.4
4479,23,79,3,188518.95,2023-10-08,5.19
4480,7,142,4,3306.0,2023-10-04,5.15
4481,10,17,11,154427.0,2023-09-22,4.91
4482,1,81,9,1099336.0,2023-02-18,5.2
4483,2,108,9,30110.0,2024-12-16,6.05
4485,21,134,8,35853.95,2024-12-11,6.03
4486,49,61,10,266176.7,2023-06-09,4.89
4487,13,16,9,270054.0,2024-10-12,5.63
4488,36,126,7,17802.05,2023-01-06,5.29
4489,28,33,4,26863.0,2023-11-27,4.9
4490,15,52,15,205562.0,2024-09-27,5.44
4491,14,60,5,543755.0,2024-03-09,4.98
4492,2,34,15,73763.0,2023-04-23,5.05
4493,49,44,8,86455.0,2023-07-26,4.74
4494,26,108,15,50183.0,2023-02-17,5.2
4495,43,85,12,462944.0,2023-05-15,4.91
4496,1,117,11,45133.0,2023-06-23,4.78
4497,15,88,5,241682.0,2023-05-10,4.95
4498,21,4,15,50728.0,2023-12-01,4.92
4499,18,112,15,31078.3,2023-07-18,4.8
4500,20,145,10,41324.05,2023-12-02,4.92
4501,13,100,12,1192442.85,2024-11-09,5.76
4502,42,67,13,1115258.0,2024-05-06,5.07
4503,26,34,12,56059.5,2024-09-30,5.45
4504,44,54,8,972279.0,2024-06-22,5.44
4505,35,119,7,22791.0,2023-07-05,4.86
4506,26,23,3,33536.0,2023-02-08,5.2
4507,30,138,2,8366.0,2023-04-17,4.94
4508,33,71,15,1952611.0,2023-04-19,5.05
4509,7,84,6,247515.85,2023-07-23,4.77
4510,6,142,8,6611.0,2023-09-09,4.98
4511,21,146,7,3472.0,2023-11-09,4.9
4512,24,60,5,516567.25,2024-02-02,4.95
4513,31,142,13,10205.85,2024-08-20,5.45
4514,8,102,14,11065.6,2024-09-10,5.63
4515,26,116,6,14680.35,2023-04-26,5.06
4516,21,26,13,224681.0,2024-11-13,5.77
4517,24,64,14,1483024.1,2024-10-29,5.71
4518,25,59,6,496847.15,2024-09-23,5.54
4519,15,67,11,943680.0,2024-12-19,6.18
4520,17,102,15,11856.0,2023-12-08,4.92
4521,12,37,4,24271.0,2024-12-22,6.08
4522,33,116,14,34254.15,2023-01-11,5.2
4523,31,75,13,404689.55,2024-05-10,5.15
4524,7,1,2,62932.75,2024-07-06,5.5
4525,20,140,8,25077.0,2024-06-10,5.37
4526,4,45,9,89133.0,2023-05-14,4.92
4527,4,106,12,49987.1,2024-01-02,4.89
4528,13,60,2,217502.0,2023-11-25,4.89
4529,8,144,10,22141.0,2024-11-28,5.99
4530,37,9,14,555877.0,2023-02-13,5.18
4531,4,118,6,25891.0,2024-09-19,5.42
4532,43,67,1,81499.55,2023-06-04,4.96
4533,19,39,4,112604.45,2024-06-10,5.37
4534,37,150,6,9380.3,2024-11-09,5.76
4535,6,67,8,686312.0,2023-04-09,5.07
4536,27,70,15,489564.45,2023-07-13,4.8
4537,4,147,12,34542.95,2023-05-15,4.91
4538,36,39,12,337814.3,2024-12-22,6.08
4539,48,88,1,45919.2,2024-10-20,5.67
4540,6,18,8,201951.0,2023-08-15,4.98
4541,39,72,13,1295640.0,2024-05-26,5.15
4542,33,6,8,94562.0,2024-11-11,5.8
4543,28,59,14,1159309.7,2024-09-26,5.44
4544,6,51,3,182853.15,2024-10-05,5.47
4545,33,129,1,3102.7,2023-11-21,4.88
4546,39,49,4,53057.0,2023-01-26,5.1
4547,2,46,11,54821.0,2023-12-31,4.84
4548,23,125,14,47629.0,2023-11-28,4.89
4549,44,102,5,3952.0,2024-12-02,6.06
4550,37,7,9,166885.55,2023-02-19,5.2
4551,18,37,11,63407.75,2023-09-02,4.93
4552,12,116,9,22021.0,2024-08-11,5.51
4553,29,42,11,65921.0,2024-08-09,5.51
4554,28,59,7,579654.85,2023-03-05,5.2
4555,38,87,12,762203.05,2023-06-20,4.79
4556,4,26,13,224681.0,2023-06-19,4.78
4557,29,54,6,692748.55,2024-07-29,5.65
4558,37,17,9,126349.0,2024-06-22,5.44
4559,29,129,15,48993.0,2023-06-07,4.91
4560,48,122,12,15870.0,2024-11-29,6.05
4561,22,58,7,723683.4,2023-01-12,5.14
4562,19,37,14,80700.6,2024-11-02,5.81
4563,13,22,15,591793.0,2023-01-28,5.08
4564,41,81,11,1343633.0,2023-08-03,4.88
4565,32,95,3,209424.0,2023-02-09,5.23
4566,33,110,11,26078.45,2024-12-18,6.16
4567,37,21,5,41489.35,2024-07-22,5.56
4568,18,21,12,104815.0,2023-02-28,5.21
4569,18,78,11,1272408.15,2024-11-07,5.66
4570,18,30,10,322479.0,2023-04-29,5.0
4571,26,108,10,31783.2,2024-06-11,5.35
4572,27,69,7,316855.0,2023-01-10,5.24
4573,27,49,5,63004.95,2023-08-28,4.89
4574,29,28,14,199620.0,2023-03-23,5.26
4575,33,74,11,904536.8,2023-07-28,4.73
4576,38,129,4,12411.75,2024-01-29,4.92
4577,22,80,12,1550686.0,2024-05-05,5.07
4578,39,82,6,294313.8,2024-07-16,5.43
4579,18,140,13,40750.0,2023-02-27,5.2
4580,8,137,4,12864.9,2024-05-03,5.07
4581,27,13,10,77471.0,2023-01-14,5.11
4582,39,47,13,79598.0,2023-02-16,5.24
4583,14,148,13,62212.0,2024-01-27,4.91
4584,18,140,8,23823.15,2024-12-30,6.19
4585,20,75,12,393221.0,2023-05-19,4.99
4586,34,6,12,134750.85,2023-08-06,4.86
4587,44,125,4,13608.0,2023-07-12,4.81
4588,4,150,7,10944.0,2023-03-31,5.08
4589,36,110,11,26078.45,2023-12-28,4.84
4590,44,21,9,78611.0,2023-01-08,5.29
4591,31,54,11,1270038.85,2023-07-14,4.8
4592,45,139,13,18523.0,2023-09-25,4.96
4593,35,22,5,197264.0,2023-06-30,4.82
4594,9,82,8,392418.4,2024-10-04,5.47
4595,27,28,5,71293.0,2024-03-02,4.96
4596,20,124,8,28651.05,2023-05-01,5.0
4597,16,128,12,55809.0,2023-09-27,5.03
4598,23,38,11,276519.35,2024-09-02,5.62
4599,24,147,9,25907.45,2023-06-17,4.83
4600,9,131,3,2746.45,2024-12-30,6.19
4601,36,52,11,150745.0,2023-04-24,5.06
4602,47,131,13,12527.0,2024-09-30,5.45
4603,45,98,1,75392.95,2024-08-25,5.53
4604,42,50,5,56380.0,2023-04-24,5.06
4605,36,85,8,308630.0,2023-08-08,4.92
4606,39,119,4,12371.85,2023-01-22,5.2
4607,17,2,14,195974.0,2024-07-15,5.46
4608,49,22,12,449762.3,2023-09-28,5.05
4609,11,26,3,49257.5,2023-06-30,4.82
4610,25,46,10,49838.0,2024-07-23,5.58
4611,39,127,6,8831.2,2023-09-19,4.86
4612,45,52,7,95929.0,2023-08-30,4.87
4613,21,55,1,109987.0,2023-12-13,4.96
4614,5,52,10,137041.0,2023-03-14,5.24
4615,17,91,10,1348860.0,2024-02-07,4.96
4616,33,96,6,402538.75,2024-05-18,5.12
4617,33,107,1,1437.35,2024-05-06,5.07
4618,27,92,10,888541.0,2024-12-01,6.05
4619,29,101,13,5722.8,2023-01-11,5.2
4620,24,29,11,381533.3,2023-10-30,5.01
4621,32,49,6,79586.0,2023-02-14,5.15
4622,15,141,12,57382.0,2023-09-16,4.87
4623,13,52,13,178153.0,2023-04-09,5.07
4624,20,28,4,57034.0,2023-07-02,4.82
4625,13,84,6,260543.0,2024-01-16,4.9
4626,40,14,2,71622.0,2024-03-08,4.98
4627,19,4,1,3212.9,2023-08-12,4.89
4628,12,93,6,572718.9,2024-02-13,4.97
4629,5,147,15,45451.0,2024-03-11,4.98
4630,10,20,3,87875.0,2024-04-08,5.04
4631,46,67,3,257367.0,2023-11-04,4.89
4632,23,29,3,109531.0,2023-02-05,5.1
4633,21,25,4,48506.0,2023-03-31,5.08
4634,41,120,9,26714.0,2023-10-21,5.05
4635,22,122,8,10580.0,2023-01-24,5.17
4636,45,111,7,28497.15,2024-10-08,5.52
4637,35,128,7,32555.0,2023-12-25,4.86
4638,8,60,4,413253.8,2024-05-23,5.14
4639,6,33,2,13432.0,2024-08-20,5.45
4640,24,93,1,95453.15,2023-09-16,4.87
4641,16,128,7,30927.25,2024-11-19,5.77
4642,33,127,7,10845.0,2023-11-11,4.92
4643,14,129,6,18617.15,2024-04-29,5.12
4644,29,123,3,8331.0,2023-09-21,4.92
4645,31,16,11,330066.0,2023-03-15,5.3
4646,12,70,5,163188.15,2024-05-13,5.14
4647,3,70,1,34355.0,2024-08-02,5.74
4648,38,11,5,172102.0,2023-05-02,5.03
4649,20,67,2,171578.0,2024-05-05,5.07
4650,46,139,7,9475.3,2024-03-07,4.94
4651,22,71,14,1822437.0,2024-08-17,5.46
4652,15,122,3,3768.65,2023-07-15,4.8
4653,43,80,4,491050.25,2023-10-19,5.05
4654,21,96,10,706208.0,2023-04-09,5.07
4655,29,73,1,143160.0,2023-09-26,4.97
4656,44,25,7,80640.75,2023-08-06,4.86
4657,9,25,14,161281.5,2023-01-10,5.24
4658,34,21,4,33191.1,2024-10-30,5.78
4659,24,40,4,56736.0,2023-11-14,4.87
4660,19,30,14,451470.0,2024-11-04,5.79
4661,18,46,3,14203.45,2023-03-30,5.13
4662,25,20,12,351500.95,2023-07-27,4.72
4663,26,90,12,901709.6,2024-10-06,5.47
4664,30,127,2,2944.05,2024-08-13,5.49
4665,48,69,14,633710.0,2023-06-04,4.96
4666,14,91,5,640708.5,2024-07-28,5.65
4667,25,23,10,111786.0,2024-08-18,5.46
4668,42,67,10,814995.5,2024-12-26,6.17
4669,17,41,13,137800.0,2024-02-22,4.94
4670,16,1,15,496838.0,2023-08-30,4.87
4671,42,114,9,6834.3,2024-03-25,4.99
4672,2,126,6,15258.9,2024-01-06,4.89
4673,38,148,9,43070.0,2024-10-03,5.48
4674,6,49,6,75606.7,2024-10-30,5.78
4675,48,56,4,171955.0,2023-05-02,5.03
4676,30,1,10,331225.0,2023-08-22,4.94
4677,42,51,13,792363.65,2024-05-29,5.2
4678,18,39,14,414860.0,2023-06-28,4.86
4679,22,147,9,27271.0,2023-09-15,4.87
4680,25,63,6,839746.0,2024-04-24,5.16
4681,44,97,8,1028546.95,2024-04-21,5.23
4682,45,1,12,377596.5,2023-07-09,4.88
4683,9,147,8,23028.95,2024-11-09,5.76
4684,12,44,12,123197.9,2024-05-18,5.12
4685,29,149,9,9949.35,2023-10-22,5.05
4686,49,45,11,103493.95,2024-12-03,6.07
4687,19,150,7,11520.0,2023-01-26,5.1
4688,29,121,5,17547.45,2023-11-06,4.9
4689,30,113,4,16701.0,2024-03-08,4.98
4690,37,28,2,27091.15,2024-06-12,5.39
4691,10,32,4,47509.5,2023-05-07,4.97
4692,44,71,1,123665.3,2024-06-28,5.56
4693,6,124,6,22620.0,2024-03-04,4.95
4694,4,50,9,96409.8,2023-05-15,4.91
4695,7,20,4,123334.0,2024-01-03,4.92
4696,10,117,6,23387.1,2023-01-09,5.3
4697,7,26,6,98514.05,2023-07-09,4.88
4698,25,29,1,34684.5,2024-02-03,4.95
4699,22,46,12,56814.75,2024-03-11,4.98
4700,17,94,14,541986.4,2023-04-18,4.97
4702,4,47,13,79598.0,2024-11-30,6.05
4703,9,36,2,42942.85,2024-10-10,5.58
4704,28,40,2,28368.0,2024-08-08,5.62
4705,39,60,4,413253.8,2023-09-08,4.98
4706,3,91,9,1213974.0,2023-01-10,5.24
4707,45,61,1,26618.05,2024-06-16,5.36
4708,3,69,8,344014.0,2024-07-10,5.4
4709,8,112,15,32714.0,2024-09-24,5.47
4710,29,128,4,17672.85,2023-09-04,4.92
4711,41,54,5,607674.0,2023-09-05,4.97
4712,28,78,2,231346.85,2023-02-02,4.99
4713,22,16,13,370574.1,2024-02-02,4.95
4714,47,31,14,115964.0,2024-05-19,5.12
4715,3,70,3,103066.0,2023-11-05,4.89
4716,38,90,14,1107363.0,2023-01-17,5.12
4717,19,61,15,420279.0,2024-06-04,5.27
4718,32,110,5,11854.1,2024-08-16,5.46
4719,9,100,4,418401.0,2024-08-11,5.51
4720,43,109,8,4732.9,2023-02-16,5.24
4721,15,123,7,18467.05,2023-12-30,4.84
4722,44,45,10,94085.15,2024-02-08,4.98
4724,23,116,8,20604.0,2024-09-19,5.42
4725,42,61,2,56037.0,2023-04-03,5.06
4726,27,14,8,272164.55,2024-08-07,5.61
4727,25,3,7,60010.55,2023-10-11,5.05
4728,33,110,8,19964.0,2023-03-03,5.2
4729,40,2,13,181976.0,2023-12-07,4.89
4730,13,35,8,83641.8,2023-01-07,5.29
4731,2,133,11,20820.0,2023-11-21,4.88
4732,7,7,5,97594.0,2023-12-09,4.92
4733,30,130,15,62161.0,2023-04-17,4.94
4734,36,57,4,451403.9,2024-04-04,5.02
4735,41,136,14,26247.55,2023-09-25,4.96
4736,43,19,4,62442.55,2024-02-16,4.98
4737,23,97,13,1759356.0,2023-12-15,4.94
4738,49,132,5,7424.25,2024-01-02,4.89
4739,23,144,11,24356.0,2023-08-26,4.88
4740,48,3,4,34292.15,2023-10-06,5.19
4741,3,118,11,47466.0,2024-11-12,5.77
4742,27,98,11,872972.0,2024-06-13,5.4
4743,13,142,13,10205.85,2024-08-17,5.46
4744,16,117,4,16412.0,2023-09-06,4.98
4745,47,64,4,423720.9,2024-05-23,5.14
4746,45,31,11,91114.0,2024-08-13,5.49
4747,14,27,10,165114.0,2023-03-11,5.18
4748,48,16,11,330066.0,2024-05-08,5.09
4749,29,101,5,2201.15,2024-09-29,5.44
4750,20,23,5,53098.35,2024-10-19,5.67
4751,37,66,9,107487.75,2024-12-09,6.06
4752,24,52,5,68520.0,2023-12-09,4.92
4753,37,51,9,577431.0,2024-05-12,5.15
4754,36,21,4,34938.0,2023-09-14,4.88
4755,1,145,7,30449.0,2024-01-20,4.92
4756,36,121,7,24567.0,2024-10-07,5.46
4757,13,31,8,66265.0,2023-02-08,5.2
4758,3,88,8,386692.0,2024-08-24,5.53
4759,23,65,10,242798.15,2023-11-18,4.88
4760,34,25,8,92161.4,2023-09-21,4.92
4761,12,21,9,74680.45,2024-07-23,5.58
4762,41,123,6,16662.0,2024-05-20,5.11
4763,10,144,9,19927.0,2024-01-22,4.95
4764,45,48,9,125995.65,2023-03-27,5.23
4765,1,44,5,54034.0,2024-04-25,5.17
4766,30,119,1,3256.0,2023-04-11,5.01
4767,21,77,12,536456.0,2023-07-09,4.88
4768,6,56,4,163357.25,2024-02-19,4.96
4769,28,35,2,20910.45,2023-05-09,5.0
4770,28,124,4,14326.0,2023-02-01,5.07
4771,4,10,1,32033.0,2023-10-18,5.06
4772,2,21,9,78611.0,2023-06-26,4.77
4773,20,52,8,104151.35,2024-12-17,6.17
4774,25,1,1,31466.85,2024-10-19,5.67
4775,6,55,15,1649808.0,2024-01-03,4.92
4776,26,119,2,6186.4,2024-02-22,4.94
4777,29,135,15,24668.0,2023-10-24,5.01
4779,49,104,4,14852.0,2023-08-02,4.81
4780,11,62,7,715554.0,2024-10-22,5.7
4781,15,106,8,35079.0,2023-10-26,5.01
4782,26,134,4,17926.5,2023-11-16,4.86
4783,28,101,13,5722.8,2023-11-08,4.89
4784,14,9,2,79411.0,2023-06-03,4.96
4785,2,49,11,145907.0,2024-01-11,4.88
4787,48,18,15,398587.0,2023-08-01,4.78
4788,2,129,15,48993.0,2024-12-30,6.19
4789,27,106,1,4165.75,2023-09-22,4.91
4790,21,145,12,52198.0,2023-04-28,5.0
4791,39,141,9,40884.2,2024-03-03,4.96
4792,33,82,2,103268.0,2023-05-17,4.95
4793,22,42,7,39852.5,2023-06-05,4.92
4794,20,72,4,378726.05,2023-12-29,4.84
4795,26,116,3,7727.0,2024-06-03,5.24
4796,8,62,6,613332.0,2023-04-25,5.06
4797,29,14,14,501355.0,2024-07-20,5.55
4798,8,50,9,96409.8,2023-03-29,5.15
4799,49,76,10,1481982.0,2023-05-12,4.92
4800,33,17,6,84233.0,2024-02-04,4.95
4801,28,64,9,1003550.0,2024-02-21,4.93
4802,37,125,14,45247.55,2023-11-04,4.89
4803,24,31,11,91114.0,2024-06-03,5.24
4804,31,63,14,1959407.0,2024-01-03,4.92
4805,3,78,9,1041061.3,2024-09-04,5.64
4806,16,103,7,12524.0,2023-02-18,5.2
4807,3,108,9,30110.0,2024-08-08,5.62
4808,46,126,2,5354.0,2024-06-04,5.27
4809,41,144,11,23138.2,2023-08-24,4.87
4810,2,143,9,39928.0,2024-08-06,5.65
4811,41,19,9,147891.0,2023-12-10,4.92
4812,44,143,5,22182.0,2023-08-07,4.9
4813,44,85,15,549746.0,2023-07-12,4.81
4814,37,147,7,21211.0,2024-06-30,5.56
4815,7,131,1,964.0,2023-07-10,4.87
4816,22,114,2,1599.0,2023-06-27,4.79
4817,20,69,4,172007.0,2023-07-18,4.8
4819,28,109,3,1774.6,2024-03-26,4.99
4820,2,21,10,82978.7,2024-04-02,5.05
4821,11,134,7,33023.0,2024-07-20,5.55
4822,26,50,14,149970.8,2023-03-11,5.18
4823,30,42,8,45545.85,2024-09-28,5.44
4824,22,1,8,251731.0,2023-09-29,5.01
4825,35,51,15,914265.75,2024-08-31,5.66
4826,20,102,3,2496.0,2024-01-09,4.89
4827,34,98,1,79361.0,2024-06-17,5.41
4828,9,131,15,13731.3,2024-11-28,5.99
4829,1,84,6,247515.85,2023-07-25,4.75
4831,18,31,2,15737.7,2024-03-20,5.01
4832,38,28,10,142586.0,2023-08-11,4.89
4833,32,93,4,381812.6,2023-01-10,5.24
4834,10,149,5,5527.1,2024-11-04,5.79
4835,49,60,14,1446389.25,2024-07-22,5.56
4836,15,26,14,229866.75,2024-12-29,6.2
4837,18,106,14,61388.0,2023-10-02,5.07
4838,2,139,12,16244.05,2023-06-06,4.93
4839,10,86,7,621928.9,2023-08-10,4.85
4840,5,101,7,3081.8,2024-12-14,6.04
4841,1,122,8,10580.0,2023-04-28,5.0
4842,49,38,10,251380.45,2024-05-05,5.07
4843,18,25,5,60632.0,2024-11-10,5.76
4844,22,5,12,284028.0,2023-01-11,5.2
4845,29,47,6,36738.0,2024-11-26,5.8
4846,40,19,6,93664.3,2024-09-13,5.57
4847,17,15,9,238543.1,2024-02-10,4.97
4848,39,53,11,560903.75,2024-09-23,5.54
4849,35,93,12,1145437.8,2024-12-21,6.08
4850,22,25,5,57600.4,2024-05-31,5.24
4851,20,70,10,326376.3,2023-06-19,4.78
4852,24,92,5,444270.0,2024-10-18,5.67
4853,38,28,7,99810.0,2023-10-06,5.19
4854,26,20,14,431668.0,2023-10-25,5.0
4855,9,12,8,21809.0,2024-11-20,5.77
4856,10,113,7,29226.75,2024-02-11,4.97
4857,17,14,1,34020.45,2024-01-26,4.91
4858,47,39,14,414860.0,2023-11-30,4.94
4859,46,136,12,22497.9,2023-06-09,4.89
4860,44,74,13,1068997.95,2024-03-19,5.04
4861,38,105,2,588.05,2023-05-12,4.92
4862,14,85,6,219898.4,2024-01-02,4.89
4863,37,92,2,177708.0,2024-03-25,4.99
4864,10,143,2,8873.0,2023-12-16,4.94
4865,12,80,4,491050.25,2024-11-22,5.81
4866,37,86,9,841708.0,2023-10-08,5.19
4867,30,18,6,151463.25,2024-11-26,5.8
4868,34,104,9,33417.0,2023-05-08,4.97
4869,27,143,6,26619.0,2023-04-06,5.07
4870,33,41,14,148400.0,2023-05-16,4.91
4871,2,95,6,397905.6,2023-05-28,5.01
4872,24,108,11,34960.95,2023-02-25,5.18
4873,39,18,13,345442.0,2024-06-21,5.44
4874,6,5,1,23669.0,2023-04-01,5.08
4875,28,53,13,697775.0,2024-12-10,6.05
4876,4,53,3,161025.0,2024-12-18,6.16
4877,26,146,14,6944.0,2024-04-14,5.14
4878,29,7,5,97594.0,2023-06-28,4.86
4879,42,48,12,167994.2,2023-09-01,4.93
4880,47,105,4,1176.1,2023-12-30,4.84
4881,20,36,10,214713.3,2023-09-04,4.92
4882,8,5,13,292312.15,2023-03-25,5.29
4883,17,133,15,28391.0,2024-03-10,4.98
4884,17,16,7,210042.0,2023-07-07,4.88
4885,3,87,13,869179.0,2024-06-24,5.4
4886,12,22,9,337322.2,2024-01-25,4.92
4887,10,95,15,994764.95,2023-08-08,4.92
4888,19,110,8,18965.8,2023-03-04,5.2
4889,23,10,7,224231.0,2024-04-05,5.05
4890,32,135,15,23434.6,2023-11-07,4.87
4891,1,19,11,180756.0,2024-09-16,5.52
4892,8,13,8,58878.15,2023-11-19,4.88
4893,6,120,2,5936.55,2024-05-05,5.07
4894,25,80,7,859338.65,2024-11-27,5.83
4895,23,98,13,1031695.0,2023-03-08,5.14
4896,43,57,7,831534.0,2023-10-17,5.04
4897,26,85,8,293198.5,2024-09-09,5.61
4898,28,66,4,50287.0,2023-12-18,4.94
4899,33,24,8,185857.0,2023-05-24,4.95
4900,38,55,8,835903.1,2024-05-30,5.2
4901,4,112,9,18647.55,2024-03-27,4.99
4902,1,95,1,69808.0,2024-02-22,4.94
4903,11,56,14,571750.85,2024-11-15,5.79
4904,42,103,1,1699.55,2024-03-29,5.0
4906,27,24,7,154493.75,2023-03-16,5.29
4907,36,93,15,1431797.25,2024-02-22,4.94
4908,6,71,3,370995.9,2023-09-07,4.98
4909,5,146,4,1884.8,2024-11-09,5.76
4910,4,125,13,42015.65,2023-09-03,4.93
4911,8,8,11,54826.0,2024-01-15,4.88
4912,7,143,14,59004.5,2024-12-20,6.08
4913,29,81,8,928328.6,2023-07-24,4.75
4914,48,144,6,13285.0,2024-11-16,5.79
4915,1,4,5,16909.0,2024-02-12,4.97
4916,19,27,7,115580.0,2024-04-21,5.23
4917,48,76,10,1407882.9,2023-03-07,5.19
4918,23,5,13,292312.15,2023-09-07,4.98
4919,3,64,12,1271163.65,2023-01-28,5.08
4920,19,105,12,3714.0,2023-12-01,4.92
4921,28,138,9,35764.65,2023-10-23,5.02
4922,25,126,1,2677.0,2023-06-24,4.78
4923,23,14,3,102061.35,2023-07-12,4.81
4924,14,123,12,33325.0,2024-01-04,4.92
4925,28,144,7,15499.0,2024-07-11,5.41
4926,14,105,12,3714.0,2024-07-19,5.55
4927,21,88,4,183678.7,2024-05-24,5.15
4928,40,81,9,1044369.2,2024-01-06,4.89
4929,8,73,11,1496021.05,2023-01-05,5.4
4930,2,106,10,41656.55,2024-04-26,5.12
4931,40,27,3,49534.0,2023-07-19,4.8
4932,34,102,11,9152.0,2024-03-17,4.99
4933,45,51,12,731412.6,2024-02-15,4.97
4934,23,103,11,18696.95,2024-07-16,5.43
4935,18,31,9,74548.0,2024-06-12,5.39
4936,16,133,1,1893.0,2024-08-16,5.46
4937,12,63,7,930718.8,2024-08-16,5.46
4938,19,87,1,63517.0,2023-01-18,5.09
4939,5,113,9,37577.25,2023-05-05,4.97
4941,45,72,14,1395305.0,2024-05-31,5.24
4942,21,80,12,1550686.0,2023-04-09,5.07
4943,41,139,3,4275.0,2023-02-04,5.1
4944,14,79,5,314197.3,2023-12-05,4.95
4945,47,127,14,20606.45,2023-02-14,5.15
4946,9,59,15,1307492.0,2023-06-13,4.85
4947,18,51,10,609510.5,2023-06-11,4.89
4948,5,71,12,1562089.0,2024-03-19,5.04
4949,3,94,2,77426.9,2023-12-29,4.84
4950,35,47,10,61230.0,2023-11-20,4.87
4951,15,74,4,346234.0,2024-03-20,5.01
4952,23,80,6,775343.0,2024-07-07,5.5
4953,43,125,3,10206.0,2023-06-23,4.78
4954,45,42,1,5693.35,2024-07-29,5.65
4955,33,65,13,315637.5,2024-04-23,5.16
4956,4,137,6,20313.0,2024-12-30,6.19
4957,31,7,8,148342.5,2023-08-26,4.88
4958,19,130,9,35432.15,2024-02-01,4.94
4959,28,115,5,4153.0,2024-06-13,5.4
4960,22,108,12,40147.0,2023-07-19,4.8
4961,4,143,10,42145.8,2023-10-09,5.17
4962,2,28,7,99810.0,2024-03-04,4.95
4963,2,122,5,6612.0,2024-05-21,5.1
4964,32,87,4,267440.0,2024-08-08,5.62
4965,13,59,4,348665.0,2023-01-24,5.17
4966,29,142,6,4958.0,2023-07-08,4.88
4967,29,69,8,344014.0,2024-05-21,5.1
4968,49,80,14,1809134.0,2023-03-15,5.3
4969,24,125,5,17010.0,2023-04-01,5.08
4970,48,101,15,6603.45,2023-12-08,4.92
4971,14,141,14,63597.75,2023-12-24,4.86
4972,21,74,1,86559.0,2023-05-18,4.96
4973,25,36,14,300598.05,2023-10-19,5.05
4974,45,85,10,385787.0,2024-02-24,4.99
4975,28,89,1,78678.0,2024-03-26,4.99
4976,30,25,13,149761.8,2024-11-16,5.79
4977,15,100,15,1569004.0,2023-04-06,5.07
4978,4,94,11,425846.05,2023-01-16,5.11
4979,33,5,4,94676.0,2023-06-24,4.78
4980,7,134,14,66047.0,2023-10-06,5.19
4981,48,14,15,537166.0,2024-01-12,4.85
4982,26,124,11,39395.55,2023-02-25,5.18
4983,44,81,11,1343633.0,2024-04-08,5.04
4984,24,36,8,180811.0,2024-07-05,5.5
4985,46,16,8,228045.6,2024-01-28,4.91
4986,27,147,4,11514.0,2024-02-25,4.99
4987,16,50,6,64273.2,2023-05-13,4.92
4988,45,134,8,37741.0,2023-02-28,5.21
4989,24,57,14,1579914.6,2023-05-12,4.92
4990,27,2,2,26596.2,2024-08-18,5.46
4991,16,74,3,246692.2,2024-11-21,5.82
4992,43,104,1,3527.35,2024-10-16,5.67
4993,45,86,5,444235.2,2024-07-16,5.43
4994,38,131,7,6745.0,2023-03-31,5.08
4995,47,108,15,47673.85,2023-10-07,5.19
4996,24,29,9,328593.0,2023-02-01,5.07
4997,23,133,1,1893.0,2023-01-01,5.34
4998,7,112,1,2181.0,2023-06-13,4.85
4999,35,58,1,108825.0,2023-11-27,4.9
5000,27,130,15,59052.95,2023-04-17,4.94
5001,10,41,11,110770.0,2024-09-07,5.57
5002,7,93,12,1145437.8,2024-04-30,5.17
5003,47,122,3,3967.0,2024-03-12,4.98
5005,8,138,8,31790.8,2023-04-25,5.06
5006,30,7,11,203970.7,2023-05-21,4.99
5007,20,11,8,289855.0,2024-04-20,5.23
5008,21,122,14,17589.25,2024-08-11,5.51
5009,20,47,11,67353.0,2024-03-07,4.94
5010,8,27,5,82557.0,2023-07-05,4.86
5011,13,26,1,16418.85,2024-04-03,5.07
5012,7,105,3,882.55,2024-08-10,5.51
5013,25,51,9,577431.0,2024-08-24,5.53
5014,19,138,6,25098.0,2024-08-23,5.53
5015,49,133,15,28391.0,2024-02-14,4.97
5016,38,48,11,162100.0,2024-03-08,4.98
5017,47,11,4,137681.6,2023-12-29,4.84
5018,32,33,1,6380.2,2024-05-28,5.15
5019,41,109,8,4982.0,2024-12-20,6.08
5020,42,14,1,35811.0,2024-08-31,5.66
5021,16,107,13,18690.3,2024-05-06,5.07
5022,28,19,8,131459.0,2024-11-30,6.05
5023,25,126,4,10172.6,2024-03-13,4.98
5024,21,21,15,124467.1,2024-09-06,5.57
5025,12,65,4,97119.45,2024-07-21,5.55
